sample_id,pair_id,attack,model,pretrained,source_file,target_enroll_file,adv_file,perturbation_file,source_name,target_name,threshold,similarity_before,similarity_after_attack,similarity_gain,accepted_before,accepted_after_attack,attack_success_before_defense,epsilon,alpha,steps,l2,linf,time_sec
vf_e275ab08155c,pair_000164,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_e275ab08155c/source/Tony_Blair_0063.jpg,samples/0.005/vf_e275ab08155c/target_enroll/John_Ashcroft_0013.jpg,samples/0.005/vf_e275ab08155c/adversarial/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_e275ab08155c/perturbation/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.005_a0.001_s10_perturbation.jpg,Tony_Blair,John_Ashcroft,0.47966246581077576,0.19368895888328552,0.49607688,0.3828693926334381,False,True,True,0.005,0.001,10,1.1610193252563477,0.005000025033950806,0.5490485379998518
vf_68193fc82496,pair_000172,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_68193fc82496/source/Tony_Blair_0120.jpg,samples/0.005/vf_68193fc82496/target_enroll/John_Ashcroft_0043.jpg,samples/0.005/vf_68193fc82496/adversarial/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_68193fc82496/perturbation/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.005_a0.001_s10_perturbation.jpg,Tony_Blair,John_Ashcroft,0.47966246581077576,0.16956353187561035,0.53568834,0.41547906398773193,False,True,True,0.005,0.001,10,1.2126511335372925,0.005000025033950806,0.5291542080001364
vf_fd2dc09a4922,pair_000173,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_fd2dc09a4922/source/Hugo_Chavez_0046.jpg,samples/0.005/vf_fd2dc09a4922/target_enroll/Colin_Powell_0212.jpg,samples/0.005/vf_fd2dc09a4922/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_fd2dc09a4922/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10_perturbation.jpg,Hugo_Chavez,Colin_Powell,0.47966246581077576,0.24413633346557617,0.50137103,0.29259467124938965,False,True,True,0.005,0.001,10,1.1811118125915527,0.005000025033950806,0.5347626499999478
vf_5ceb016afb70,pair_000175,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_5ceb016afb70/source/Gerhard_Schroeder_0098.jpg,samples/0.005/vf_5ceb016afb70/target_enroll/Jean_Chretien_0015.jpg,samples/0.005/vf_5ceb016afb70/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_5ceb016afb70/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.005_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,Jean_Chretien,0.47966246581077576,0.21243226528167725,0.48819858,0.33068716526031494,False,True,True,0.005,0.001,10,1.158927083015442,0.005000025033950806,0.5419161689999328
vf_1fe2e3fe83ec,pair_000184,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_1fe2e3fe83ec/source/George_W_Bush_0111.jpg,samples/0.005/vf_1fe2e3fe83ec/target_enroll/Gerhard_Schroeder_0024.jpg,samples/0.005/vf_1fe2e3fe83ec/adversarial/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_1fe2e3fe83ec/perturbation/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Gerhard_Schroeder,0.47966246581077576,0.3401437997817993,0.65094602,0.35519254207611084,False,True,True,0.005,0.001,10,1.151973843574524,0.005000025033950806,0.5600341309998385
vf_72324ad0e227,pair_000190,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_72324ad0e227/source/George_W_Bush_0175.jpg,samples/0.005/vf_72324ad0e227/target_enroll/Gerhard_Schroeder_0075.jpg,samples/0.005/vf_72324ad0e227/adversarial/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_72324ad0e227/perturbation/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Gerhard_Schroeder,0.47966246581077576,0.16867852210998535,0.49328721,0.3628535866737366,False,True,True,0.005,0.001,10,1.191947340965271,0.005000025033950806,0.5352693879999606
vf_3f32d29a8cee,pair_000191,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_3f32d29a8cee/source/Hugo_Chavez_0053.jpg,samples/0.005/vf_3f32d29a8cee/target_enroll/Colin_Powell_0212.jpg,samples/0.005/vf_3f32d29a8cee/adversarial/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_3f32d29a8cee/perturbation/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10_perturbation.jpg,Hugo_Chavez,Colin_Powell,0.47966246581077576,0.32002243399620056,0.50621539,0.2042085826396942,False,True,True,0.005,0.001,10,1.1687970161437988,0.005000025033950806,0.5299787710000601
vf_07ec11b48deb,pair_000192,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_07ec11b48deb/source/Donald_Rumsfeld_0119.jpg,samples/0.005/vf_07ec11b48deb/target_enroll/Tony_Blair_0063.jpg,samples/0.005/vf_07ec11b48deb/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_07ec11b48deb/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.005_a0.001_s10_perturbation.jpg,Donald_Rumsfeld,Tony_Blair,0.47966246581077576,0.23458966612815857,0.48058242,0.2909030616283417,False,True,True,0.005,0.001,10,1.2176198959350586,0.005000025033950806,0.5308695270000499
vf_e612aaf13640,pair_000193,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_e612aaf13640/source/George_W_Bush_0239.jpg,samples/0.005/vf_e612aaf13640/target_enroll/Jean_Chretien_0031.jpg,samples/0.005/vf_e612aaf13640/adversarial/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_e612aaf13640/perturbation/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Jean_Chretien,0.47966246581077576,0.18537792563438416,0.46986148,0.334390252828598,False,False,True,0.005,0.001,10,1.1564600467681885,0.005000025033950806,0.5348068990001593
vf_41614476c16e,pair_000201,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_41614476c16e/source/Jean_Chretien_0040.jpg,samples/0.005/vf_41614476c16e/target_enroll/Hugo_Chavez_0038.jpg,samples/0.005/vf_41614476c16e/adversarial/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_41614476c16e/perturbation/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.005_a0.001_s10_perturbation.jpg,Jean_Chretien,Hugo_Chavez,0.47966246581077576,0.20822519063949585,0.47257304,0.32236331701278687,False,False,True,0.005,0.001,10,1.2299822568893433,0.005000025033950806,0.5401842090000173
vf_9d4939f90db1,pair_000206,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_9d4939f90db1/source/Donald_Rumsfeld_0036.jpg,samples/0.005/vf_9d4939f90db1/target_enroll/Jean_Chretien_0031.jpg,samples/0.005/vf_9d4939f90db1/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_9d4939f90db1/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.005_a0.001_s10_perturbation.jpg,Donald_Rumsfeld,Jean_Chretien,0.47966246581077576,0.44168901443481445,0.76164943,0.33848607540130615,False,True,True,0.005,0.001,10,1.2076668739318848,0.005000025033950806,0.5335262910000438
vf_3bb8e110c38d,pair_000208,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_3bb8e110c38d/source/George_W_Bush_0024.jpg,samples/0.005/vf_3bb8e110c38d/target_enroll/Hugo_Chavez_0032.jpg,samples/0.005/vf_3bb8e110c38d/adversarial/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_3bb8e110c38d/perturbation/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Hugo_Chavez,0.47966246581077576,0.20576512813568115,0.45437643,0.29002201557159424,False,False,True,0.005,0.001,10,1.217962384223938,0.005000025033950806,0.5362380500000654
vf_67de95f8645a,pair_000209,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_67de95f8645a/source/John_Ashcroft_0018.jpg,samples/0.005/vf_67de95f8645a/target_enroll/George_W_Bush_0374.jpg,samples/0.005/vf_67de95f8645a/adversarial/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_67de95f8645a/perturbation/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10_perturbation.jpg,John_Ashcroft,George_W_Bush,0.47966246581077576,0.2542901635169983,0.54405886,0.31727665662765503,False,True,True,0.005,0.001,10,1.2111331224441528,0.005000025033950806,0.5338149110000359
vf_7678ec274d7c,pair_000002,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_7678ec274d7c/source/John_Ashcroft_0030.jpg,samples/0.010/vf_7678ec274d7c/target_enroll/Tony_Blair_0051.jpg,samples/0.010/vf_7678ec274d7c/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_7678ec274d7c/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,John_Ashcroft,Tony_Blair,0.47966246581077576,0.25670093297958374,0.58916825,0.4336996078491211,False,True,True,0.01,0.001,10,1.8705813884735107,0.01000000536441803,1.0820581890002359
vf_77929c8ec426,pair_000004,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_77929c8ec426/source/Tony_Blair_0080.jpg,samples/0.010/vf_77929c8ec426/target_enroll/Colin_Powell_0218.jpg,samples/0.010/vf_77929c8ec426/adversarial/Tony_Blair_Tony_Blair_0080_to_Colin_Powell_Colin_Powell_0218_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_77929c8ec426/perturbation/Tony_Blair_Tony_Blair_0080_to_Colin_Powell_Colin_Powell_0218_facenet_eps0.010_a0.001_s10_perturbation.jpg,Tony_Blair,Colin_Powell,0.47966246581077576,0.3230995237827301,0.62700939,0.3837277591228485,False,True,True,0.01,0.001,10,1.93325936794281,0.01000000536441803,0.5399813899998662
vf_2e9c27c13851,pair_000005,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_2e9c27c13851/source/George_W_Bush_0473.jpg,samples/0.010/vf_2e9c27c13851/target_enroll/Jean_Chretien_0036.jpg,samples/0.010/vf_2e9c27c13851/adversarial/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_2e9c27c13851/perturbation/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s10_perturbation.jpg,George_W_Bush,Jean_Chretien,0.47966246581077576,-0.04813320189714432,0.46530131,0.6254977658390999,False,False,True,0.01,0.001,10,2.0060293674468994,0.01000000536441803,0.5352362459998403
vf_5a94edcabb77,pair_000007,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_5a94edcabb77/source/Junichiro_Koizumi_0017.jpg,samples/0.010/vf_5a94edcabb77/target_enroll/George_W_Bush_0391.jpg,samples/0.010/vf_5a94edcabb77/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_George_W_Bush_George_W_Bush_0391_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5a94edcabb77/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_George_W_Bush_George_W_Bush_0391_facenet_eps0.010_a0.001_s10_perturbation.jpg,Junichiro_Koizumi,George_W_Bush,0.47966246581077576,0.3100721538066864,0.85273051,0.6122960150241852,False,True,True,0.01,0.001,10,1.8304184675216675,0.01000000536441803,0.5364538320000065
vf_52d06780daa5,pair_000009,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_52d06780daa5/source/Tony_Blair_0016.jpg,samples/0.010/vf_52d06780daa5/target_enroll/Junichiro_Koizumi_0047.jpg,samples/0.010/vf_52d06780daa5/adversarial/Tony_Blair_Tony_Blair_0016_to_Junichiro_Koizumi_Junichiro_Koizumi_0047_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_52d06780daa5/perturbation/Tony_Blair_Tony_Blair_0016_to_Junichiro_Koizumi_Junichiro_Koizumi_0047_facenet_eps0.010_a0.001_s10_perturbation.jpg,Tony_Blair,Junichiro_Koizumi,0.47966246581077576,0.23096619546413422,0.57500362,0.4228403717279434,False,True,True,0.01,0.001,10,2.072998046875,0.01000000536441803,0.5374535200003265
vf_a68bec247b5f,pair_000011,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_a68bec247b5f/source/George_W_Bush_0251.jpg,samples/0.010/vf_a68bec247b5f/target_enroll/Jean_Chretien_0044.jpg,samples/0.010/vf_a68bec247b5f/adversarial/George_W_Bush_George_W_Bush_0251_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_a68bec247b5f/perturbation/George_W_Bush_George_W_Bush_0251_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10_perturbation.jpg,George_W_Bush,Jean_Chretien,0.47966246581077576,0.08974141627550125,0.51708746,0.5171601697802544,False,True,True,0.01,0.001,10,1.9956672191619873,0.01000000536441803,0.5344173510002292
vf_b2db9c409315,pair_000017,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_b2db9c409315/source/Gerhard_Schroeder_0074.jpg,samples/0.010/vf_b2db9c409315/target_enroll/Jean_Chretien_0050.jpg,samples/0.010/vf_b2db9c409315/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_b2db9c409315/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,Jean_Chretien,0.47966246581077576,0.2069093883037567,0.61280626,0.47487667202949524,False,True,True,0.01,0.001,10,1.9523000717163086,0.01000000536441803,0.5334000160000869
vf_d4a4986c9b43,pair_000022,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_d4a4986c9b43/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d4a4986c9b43/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,Ariel_Sharon,Hugo_Chavez,0.47966246581077576,0.10973245650529861,0.49036503,0.46340762823820114,False,True,True,0.01,0.001,10,1.838090419769287,0.01000000536441803,0.5391216450002503
vf_48af2e6e91f3,pair_000023,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_48af2e6e91f3/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_48af2e6e91f3/target_enroll/Colin_Powell_0179.jpg,samples/0.010/vf_48af2e6e91f3/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_48af2e6e91f3/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10_perturbation.jpg,Ariel_Sharon,Colin_Powell,0.47966246581077576,0.28864219784736633,0.61002445,0.40854713320732117,False,True,True,0.01,0.001,10,1.7651774883270264,0.01000000536441803,0.5240222379998158
vf_1a4a35393e20,pair_000029,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_1a4a35393e20/source/George_W_Bush_0442.jpg,samples/0.010/vf_1a4a35393e20/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_1a4a35393e20/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_1a4a35393e20/perturbation/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,George_W_Bush,Tony_Blair,0.47966246581077576,0.2958222031593323,0.64751679,0.4388415217399597,False,True,True,0.01,0.001,10,1.886924386024475,0.01000000536441803,0.5278443520001019
vf_69175dbfa8d3,pair_000030,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_69175dbfa8d3/source/George_W_Bush_0510.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69175dbfa8d3/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10_perturbation.jpg,George_W_Bush,John_Ashcroft,0.47966246581077576,0.21223020553588867,0.63731933,0.5202410221099854,False,True,True,0.01,0.001,10,2.000457525253296,0.01000000536441803,0.5242560260003302
vf_c81119d6f007,pair_000032,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_c81119d6f007/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c81119d6f007/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,Hugo_Chavez,Junichiro_Koizumi,0.47966246581077576,0.19210177659988403,0.59527409,0.476889431476593,False,True,True,0.01,0.001,10,1.9070161581039429,0.01000000536441803,0.5325823520001904
vf_498718c6771b,pair_000034,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_498718c6771b/source/John_Ashcroft_0013.jpg,samples/0.010/vf_498718c6771b/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_498718c6771b/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_498718c6771b/perturbation/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,John_Ashcroft,Tony_Blair,0.47966246581077576,0.19492340087890625,0.53963292,0.4703007936477661,False,True,True,0.01,0.001,10,1.8831404447555542,0.01000000536441803,0.5308312550000664
vf_e107de7de7da,pair_000036,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_e107de7de7da/source/Gerhard_Schroeder_0084.jpg,samples/0.010/vf_e107de7de7da/target_enroll/Hugo_Chavez_0032.jpg,samples/0.010/vf_e107de7de7da/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_e107de7de7da/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,Hugo_Chavez,0.47966246581077576,0.1922152042388916,0.59028733,0.49599921703338623,False,True,True,0.01,0.001,10,1.9492707252502441,0.01000000536441803,0.553149552999912
vf_a23252c49cc4,pair_000037,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_a23252c49cc4/source/Colin_Powell_0077.jpg,samples/0.010/vf_a23252c49cc4/target_enroll/George_W_Bush_0454.jpg,samples/0.010/vf_a23252c49cc4/adversarial/Colin_Powell_Colin_Powell_0077_to_George_W_Bush_George_W_Bush_0454_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_a23252c49cc4/perturbation/Colin_Powell_Colin_Powell_0077_to_George_W_Bush_George_W_Bush_0454_facenet_eps0.010_a0.001_s10_perturbation.jpg,Colin_Powell,George_W_Bush,0.47966246581077576,0.11175183951854706,0.54455751,0.5253855735063553,False,True,True,0.01,0.001,10,1.9888473749160767,0.01000000536441803,0.5340451390002272
vf_2c466f39d332,pair_000044,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_2c466f39d332/source/Gerhard_Schroeder_0063.jpg,samples/0.010/vf_2c466f39d332/target_enroll/George_W_Bush_0434.jpg,samples/0.010/vf_2c466f39d332/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0063_to_George_W_Bush_George_W_Bush_0434_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_2c466f39d332/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0063_to_George_W_Bush_George_W_Bush_0434_facenet_eps0.010_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,George_W_Bush,0.47966246581077576,0.1911584734916687,0.56392252,0.45418888330459595,False,True,True,0.01,0.001,10,1.9206290245056152,0.01000000536441803,0.5615316339999481
vf_f57c19c5dea3,pair_000045,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_f57c19c5dea3/source/George_W_Bush_0099.jpg,samples/0.010/vf_f57c19c5dea3/target_enroll/Hugo_Chavez_0053.jpg,samples/0.010/vf_f57c19c5dea3/adversarial/George_W_Bush_George_W_Bush_0099_to_Hugo_Chavez_Hugo_Chavez_0053_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_f57c19c5dea3/perturbation/George_W_Bush_George_W_Bush_0099_to_Hugo_Chavez_Hugo_Chavez_0053_facenet_eps0.010_a0.001_s10_perturbation.jpg,George_W_Bush,Hugo_Chavez,0.47966246581077576,0.03405424579977989,0.47401795,0.5586159564554691,False,False,True,0.01,0.001,10,1.9569036960601807,0.01000000536441803,0.5384841060003964
vf_a8e2b921c5b6,pair_000049,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_a8e2b921c5b6/source/Donald_Rumsfeld_0061.jpg,samples/0.010/vf_a8e2b921c5b6/target_enroll/Junichiro_Koizumi_0058.jpg,samples/0.010/vf_a8e2b921c5b6/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0061_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_a8e2b921c5b6/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0061_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s10_perturbation.jpg,Donald_Rumsfeld,Junichiro_Koizumi,0.47966246581077576,-0.030870646238327026,0.43004632,0.5379666984081268,False,False,True,0.01,0.001,10,1.9389455318450928,0.01000000536441803,0.5357508399997641
vf_13a12934ff67,pair_000052,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_13a12934ff67/source/Colin_Powell_0050.jpg,samples/0.010/vf_13a12934ff67/target_enroll/John_Ashcroft_0008.jpg,samples/0.010/vf_13a12934ff67/adversarial/Colin_Powell_Colin_Powell_0050_to_John_Ashcroft_John_Ashcroft_0008_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_13a12934ff67/perturbation/Colin_Powell_Colin_Powell_0050_to_John_Ashcroft_John_Ashcroft_0008_facenet_eps0.010_a0.001_s10_perturbation.jpg,Colin_Powell,John_Ashcroft,0.47966246581077576,0.13571301102638245,0.45301235,0.3878786265850067,False,False,True,0.01,0.001,10,1.9416537284851074,0.01000000536441803,0.5319432690002941
vf_5820ea90f485,pair_000053,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.010/vf_5820ea90f485/source/John_Ashcroft_0013.jpg,samples/0.010/vf_5820ea90f485/target_enroll/Jean_Chretien_0040.jpg,samples/0.010/vf_5820ea90f485/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Jean_Chretien_Jean_Chretien_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_5820ea90f485/perturbation/John_Ashcroft_John_Ashcroft_0013_to_Jean_Chretien_Jean_Chretien_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,John_Ashcroft,Jean_Chretien,0.47966246581077576,0.030508117750287056,0.39753827,0.4643502067774534,False,False,True,0.01,0.001,10,1.9007394313812256,0.01000000536441803,0.5407601469996735
